Season,Tm,Age,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Place_of_Birth,state_or_country,Race,seniority,Pos,Ht,Wt,College,SALARY
2013-14,29.0,25.0,21,0.0,184.0,8.8,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,99.0,108.0,0.0,0.2,0.2,0.047,-3.0,0.0,-3.0,0.0,64.0,0,2.0,2,5.0,205.74,224,125.0,1356600.0
2013-14,18.0,25.0,82,6.0,2014.0,8.8,0.348,0.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,96.0,108.0,-0.5,1.7,1.2,0.029,-2.2,-0.8,-3.0,-0.5,85.0,1,3.0,4,6.0,187.96,175,36.0,1151784.0
2013-14,10.0,35.0,22,1.0,172.0,4.1,0.125,0.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,91.0,109.0,-0.1,0.1,0.1,0.017,-4.1,0.5,-3.6,-0.1,89.0,1,3.0,12,4.0,213.36,255,88.0,281204.82
2013-14,16.0,26.0,80,35.0,2069.0,16.2,0.272,0.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,113.0,107.0,3.8,2.0,5.9,0.136,1.4,-0.4,1.0,1.6,89.0,1,3.0,6,6.0,182.88,175,120.0,1938000.0
2013-14,21.0,33.0,81,0.0,1353.0,11.8,0.071,0.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,117.0,106.0,2.0,1.6,3.6,0.128,-0.5,1.1,0.6,0.9,52.0,1,2.0,11,5.0,208.28,255,121.0,2637381.36
2013-14,26.0,26.0,73,73.0,2446.0,20.0,0.283,0.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,113.0,106.0,5.5,2.7,8.2,0.161,4.1,-0.7,3.4,3.3,61.0,1,3.0,8,6.0,185.42,175,107.0,8772001.02
2013-14,7.0,29.0,41,0.0,265.0,17.6,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,116.0,103.0,0.6,0.4,1.0,0.186,3.5,-2.1,1.4,0.2,75.0,1,3.0,3,5.0,205.74,239,102.0,3060000.0
2013-14,6.0,23.0,71,71.0,2298.0,26.1,0.006,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,107.0,101.0,4.1,3.8,7.9,0.166,1.9,2.9,4.7,3.9,65.0,1,3.0,5,0.0,210.82,270,124.0,5015313.48
2013-14,29.0,21.0,15,0.0,100.0,7.7,0.424,0.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,100.0,110.0,0.0,0.1,0.1,0.037,-2.7,-2.1,-4.7,-0.1,89.0,1,3.0,2,3.0,198.12,210,100.0,841500.0
2013-14,16.0,33.0,69,24.0,2094.0,17.3,0.441,0.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,110.0,109.0,3.8,1.5,5.3,0.122,2.7,-2.6,0.2,1.2,80.0,1,3.0,15,6.0,195.57999999999998,195,109.0,5329500.0
2013-14,31.0,25.0,81,35.0,1859.0,14.3,0.362,0.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,104.0,109.0,1.5,1.4,2.8,0.073,0.4,-2.2,-1.8,0.1,74.0,1,3.0,3,6.0,193.04,195,34.0,2205667.38
2013-14,23.0,26.0,81,7.0,1635.0,12.6,0.01,0.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,104.0,105.0,0.9,2.0,2.9,0.085,-2.2,2.1,-0.1,0.8,78.0,1,3.0,6,5.0,203.2,230,98.0,2223600.0
2013-14,31.0,22.0,13,0.0,80.0,8.5,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,108.0,110.0,0.1,0.0,0.1,0.075,-2.4,-2.7,-5.1,-0.1,89.0,1,1.0,3,6.0,193.04,195,7.0,47332.08
2013-14,14.0,25.0,78,78.0,2846.0,24.1,0.445,0.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,117.0,104.0,9.3,4.0,13.4,0.225,7.4,0.0,7.4,6.7,85.0,1,1.0,6,6.0,190.5,185,48.0,10085394.84
2013-14,5.0,32.0,80,68.0,1614.0,16.8,0.003,0.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,117.0,105.0,2.9,2.1,4.9,0.147,-0.9,1.5,0.6,1.1,13.0,0,3.0,13,4.0,210.82,255,20.0,3774762.96
2013-14,19.0,22.0,5,1.0,75.0,16.0,0.806,0.0,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,126.0,114.0,0.2,0.0,0.2,0.15,4.3,-5.5,-1.2,0.0,72.0,1,3.0,2,6.0,193.04,205,71.0,161759.76
2013-14,20.0,26.0,34,0.0,238.0,8.0,0.402,0.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,90.0,112.0,-0.2,0.1,-0.1,-0.023,-3.8,-3.2,-7.0,-0.3,63.0,0,2.0,1,5.0,203.2,215,125.0,1785000.0
2013-14,30.0,20.0,67,66.0,2358.0,26.5,0.009,0.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,119.0,104.0,7.2,3.2,10.4,0.212,2.3,2.2,4.5,3.9,87.0,1,1.0,3,2.0,208.28,253,124.0,5483275.2
2013-14,26.0,24.0,63,4.0,956.0,15.9,0.0,0.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,110.0,103.0,1.2,1.4,2.6,0.129,-1.9,0.5,-1.3,0.2,62.0,0,3.0,5,5.0,208.28,240,122.0,3216937.2
2013-14,31.0,25.0,22,1.0,148.0,11.0,0.544,0.147,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,94.0,103.0,-0.1,0.2,0.1,0.047,-1.8,-1.4,-3.2,0.0,89.0,1,1.0,5,5.0,210.82,220,94.0,966865.14
2013-14,31.0,26.0,47,3.0,494.0,13.1,0.346,0.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,103.0,103.0,0.3,0.7,1.0,0.1,-1.0,0.6,-0.4,0.2,76.0,0,2.0,1,6.0,195.57999999999998,200,125.0,1492260.0
2013-14,31.0,24.0,31,6.0,390.0,10.7,0.0,0.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,100.0,105.0,0.1,0.5,0.6,0.07,-6.0,0.0,-6.0,-0.4,89.0,1,3.0,2,4.0,213.36,245,106.0,306000.0
2013-14,12.0,23.0,72,4.0,1271.0,10.7,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,111.0,111.0,1.4,0.7,2.1,0.078,-0.5,-1.7,-2.1,0.0,56.0,0,2.0,2,6.0,193.04,198,64.0,499983.60000000003
2013-14,31.0,28.0,63,63.0,2213.0,15.2,0.22,0.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,106.0,107.0,2.2,2.3,4.5,0.098,0.4,-0.2,0.2,1.2,20.0,0,3.0,11,5.0,205.74,220,123.0,14560500.0
2013-14,25.0,24.0,79,79.0,3017.0,18.4,0.149,0.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,110.0,107.0,5.8,3.0,8.8,0.141,1.4,-0.7,0.7,2.0,89.0,1,3.0,6,6.0,200.66,220,106.0,9690000.0
2013-14,28.0,31.0,79,24.0,1974.0,14.1,0.193,0.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,109.0,104.0,2.3,2.6,4.9,0.12,0.2,1.4,1.6,1.8,76.0,0,1.0,12,2.0,203.2,250,125.0,4796550.0
2013-14,23.0,24.0,60,15.0,818.0,16.5,0.004,0.41,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,106.0,100.0,0.7,1.5,2.2,0.129,-2.4,3.1,0.7,0.5,23.0,0,3.0,2,4.0,210.82,241,89.0,1379692.8
2013-14,31.0,27.0,51,17.0,675.0,9.2,0.537,0.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,101.0,107.0,0.2,0.7,0.9,0.061,-1.5,-0.8,-2.3,-0.1,84.0,1,3.0,6,6.0,187.96,195,72.0,1632000.0
2013-14,0.0,27.0,49,8.0,1016.0,12.2,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,111.0,105.0,1.1,1.2,2.4,0.113,-0.3,0.4,0.1,0.5,74.0,1,3.0,6,6.0,200.66,200,110.0,673831.38
2013-14,15.0,27.0,76,75.0,2668.0,21.4,0.274,0.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,119.0,109.0,8.4,2.0,10.3,0.186,4.9,-1.1,3.9,4.0,46.0,0,2.0,7,6.0,190.5,190,125.0,7650000.0
2013-14,20.0,20.0,81,81.0,2619.0,22.6,0.003,0.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,121.0,104.0,6.4,3.5,9.9,0.182,1.1,0.5,1.6,2.4,88.0,1,3.0,3,4.0,210.82,279,116.0,2514708.0
2013-14,16.0,28.0,74,43.0,1729.0,8.9,0.503,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,107.0,109.0,1.2,1.2,2.4,0.068,-0.3,-0.4,-0.8,0.5,89.0,1,1.0,8,1.0,200.66,225,75.0,4335000.0
2013-14,28.0,37.0,74,74.0,2158.0,21.3,0.006,0.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,106.0,98.0,2.8,4.6,7.4,0.164,-0.9,4.0,3.2,2.8,27.0,0,3.0,18,2.0,210.82,250,113.0,10568674.92
2013-14,9.0,33.0,82,61.0,2584.0,12.6,0.419,0.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,108.0,102.0,2.4,4.1,6.5,0.121,-0.3,1.1,0.7,1.8,86.0,1,2.0,13,1.0,205.74,230,123.0,3246660.0
2013-14,21.0,25.0,81,81.0,3122.0,29.8,0.291,0.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,123.0,104.0,14.8,4.4,19.2,0.295,8.4,0.4,8.8,8.5,62.0,0,3.0,8,5.0,205.74,240,117.0,18189279.54
2013-14,5.0,26.0,45,1.0,393.0,12.2,0.468,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,110.0,110.0,0.4,0.2,0.7,0.084,0.0,-1.7,-1.7,0.0,81.0,1,3.0,6,6.0,193.04,200,122.0,2705040.0
2013-14,30.0,35.0,2,0.0,27.0,3.9,0.0,0.0,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,104.0,116.0,0.0,0.0,0.0,0.011,-4.9,-2.8,-7.6,0.0,87.0,1,3.0,11,4.0,208.28,260,91.0,30383.760000000002
2013-14,22.0,26.0,66,4.0,1209.0,16.2,0.006,0.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,114.0,109.0,1.9,1.0,2.8,0.112,-0.9,0.8,-0.1,0.6,61.0,1,3.0,5,5.0,205.74,196,69.0,1693462.1400000001
2013-14,31.0,33.0,54,20.0,899.0,11.7,0.0,0.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,102.0,104.0,0.3,1.2,1.5,0.08,-3.5,-0.1,-3.6,-0.4,82.0,1,3.0,12,5.0,203.2,245,53.0,1729547.7
2013-14,30.0,24.0,72,22.0,2028.0,18.4,0.106,0.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,103.0,110.0,1.8,1.3,3.1,0.073,1.2,-0.4,0.8,1.4,81.0,1,3.0,6,3.0,198.12,220,110.0,12032171.94
2013-14,8.0,24.0,80,77.0,2178.0,19.8,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,113.0,106.0,4.0,2.5,6.5,0.144,0.3,0.9,1.2,1.8,75.0,1,3.0,4,5.0,203.2,228,55.0,1394992.8
2013-14,13.0,25.0,37,8.0,488.0,11.0,0.272,0.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,92.0,104.0,-0.3,0.7,0.3,0.031,-4.2,1.1,-3.1,-0.1,69.0,0,2.0,0,4.0,210.82,260,125.0,2040000.0
2013-14,22.0,22.0,73,73.0,2201.0,19.0,0.001,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,108.0,107.0,2.9,2.3,5.1,0.112,-0.8,1.4,0.7,1.5,84.0,1,3.0,5,2.0,208.28,265,115.0,6128359.92
2013-14,12.0,23.0,7,0.0,38.0,13.3,0.357,0.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,104.0,112.0,0.0,0.0,0.0,0.057,-1.1,-3.5,-4.7,0.0,42.0,1,3.0,0,6.0,198.12,201,85.0,520200.0
2013-14,11.0,29.0,65,65.0,2017.0,12.9,0.321,0.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,103.0,111.0,1.1,1.1,2.2,0.053,-0.1,-0.8,-0.9,0.5,60.0,1,3.0,10,6.0,185.42,205,122.0,3709814.46
2013-14,25.0,25.0,30,2.0,322.0,8.6,0.075,0.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,98.0,105.0,0.0,0.4,0.4,0.057,-3.9,0.9,-2.9,-0.1,89.0,1,2.0,4,5.0,200.66,210,88.0,6375000.0
2013-14,8.0,21.0,76,4.0,1503.0,10.3,0.436,0.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,101.0,111.0,0.6,0.8,1.4,0.043,-0.9,-1.6,-2.5,-0.2,76.0,0,2.0,3,3.0,200.66,205,125.0,1451174.4000000001
2013-14,8.0,30.0,81,78.0,2485.0,13.3,0.569,0.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,110.0,111.0,3.3,1.3,4.6,0.089,1.9,-1.0,0.9,1.8,75.0,1,3.0,9,6.0,193.04,213,98.0,3060000.0
2013-14,26.0,22.0,21,0.0,161.0,4.7,0.282,0.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,85.0,106.0,-0.2,0.2,0.0,-0.002,-5.1,-0.2,-5.4,-0.1,89.0,1,3.0,1,6.0,195.57999999999998,191,81.0,545700.0
2013-14,31.0,24.0,49,0.0,519.0,15.8,0.37,0.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,105.0,110.0,0.5,0.3,0.8,0.078,0.6,-3.0,-2.4,0.0,88.0,1,2.0,4,6.0,187.96,195,31.0,244064.58000000002
2013-14,29.0,26.0,52,0.0,727.0,11.3,0.012,0.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,109.0,107.0,0.7,0.7,1.4,0.093,-1.8,1.1,-0.7,0.2,10.0,0,2.0,2,2.0,208.28,250,125.0,2955935.52
2013-14,15.0,30.0,82,82.0,2312.0,13.2,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,111.0,107.0,2.9,2.4,5.3,0.109,0.9,0.2,1.1,1.8,88.0,1,3.0,10,2.0,210.82,255,118.0,6528000.0
2013-14,19.0,32.0,55,4.0,1083.0,9.3,0.656,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,108.0,108.0,0.8,0.9,1.8,0.078,-0.3,0.1,-0.2,0.5,11.0,0,1.0,9,1.0,200.66,195,89.0,1291296.54
2013-14,10.0,37.0,54,54.0,1109.0,13.3,0.008,0.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,93.0,101.0,-0.7,1.9,1.2,0.054,-4.7,2.8,-1.9,0.0,60.0,1,3.0,20,5.0,210.82,240,125.0,12682409.700000001
2013-14,22.0,25.0,71,0.0,1048.0,7.1,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,87.0,113.0,-1.1,0.3,-0.8,-0.036,-4.0,-1.2,-5.2,-0.8,68.0,1,3.0,1,6.0,193.04,190,50.0,733651.3200000001
2013-14,26.0,29.0,59,59.0,1970.0,18.2,0.015,0.339,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,108.0,102.0,2.6,3.1,5.6,0.137,0.0,2.9,2.9,2.4,64.0,0,2.0,7,4.0,215.9,255,125.0,15157733.46
2013-14,2.0,33.0,60,60.0,1884.0,19.3,0.016,0.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,102.0,108.0,1.3,1.7,3.0,0.076,-1.0,1.6,0.6,1.3,64.0,0,2.0,14,2.0,213.36,250,125.0,19671567.0
2013-14,31.0,27.0,73,73.0,2531.0,18.3,0.167,0.328,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,104.0,107.0,2.3,2.5,4.8,0.091,0.6,0.3,0.9,1.8,78.0,1,3.0,9,5.0,203.2,230,116.0,18246710.64
2013-14,12.0,26.0,65,24.0,1020.0,8.6,0.246,0.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,97.0,107.0,-0.1,1.0,0.9,0.041,-3.3,0.7,-2.6,-0.2,82.0,1,3.0,6,6.0,198.12,225,96.0,3315000.0
2013-14,7.0,23.0,80,80.0,2898.0,20.1,0.367,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,107.0,97.0,4.4,6.4,10.8,0.178,2.9,1.8,4.7,4.9,89.0,1,3.0,5,5.0,205.74,220,91.0,3347643.06
2013-14,9.0,28.0,82,8.0,2351.0,16.0,0.008,0.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,102.0,100.0,1.4,4.4,5.7,0.117,-2.6,1.4,-1.1,0.5,88.0,1,3.0,6,5.0,205.74,225,106.0,7701000.0
2013-14,28.0,36.0,68,3.0,1550.0,20.0,0.411,0.3,2.3,12.0,7.3,29.0,2.3,0.8,16.4,24.7,112.0,103.0,3.3,2.4,5.7,0.176,3.6,0.4,4.0,2.4,54.0,0,2.0,13,6.0,198.12,205,125.0,7650000.0
2013-14,22.0,21.0,45,0.0,434.0,12.9,0.0,0.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,94.0,104.0,-0.2,0.6,0.4,0.045,-6.1,1.8,-4.3,-0.3,76.0,0,1.0,2,4.0,215.9,245,125.0,1100376.0
2013-14,27.0,32.0,22,0.0,395.0,18.4,0.119,0.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,117.0,104.0,0.9,0.6,1.4,0.173,-0.2,-0.8,-0.9,0.1,89.0,1,3.0,13,5.0,208.28,250,121.0,53057.340000000004
2013-14,15.0,19.0,52,0.0,533.0,10.3,0.216,0.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,93.0,107.0,-0.3,0.5,0.2,0.018,-3.9,-0.4,-4.3,-0.3,61.0,1,3.0,2,6.0,195.57999999999998,200,124.0,1085688.0
2013-14,30.0,25.0,64,64.0,2057.0,14.9,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,105.0,113.0,2.0,0.5,2.5,0.058,1.2,-2.5,-1.2,0.4,83.0,1,3.0,7,6.0,193.04,215,103.0,14569520.88
2013-14,27.0,29.0,81,80.0,2655.0,17.6,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,112.0,103.0,4.1,4.0,8.1,0.146,-1.1,2.1,1.0,2.0,24.0,0,2.0,8,0.0,210.82,240,125.0,7881825.600000001
2013-14,31.0,30.0,41,2.0,847.0,10.9,0.417,0.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,99.0,103.0,0.1,1.2,1.3,0.073,-2.2,-0.6,-2.8,-0.2,79.0,1,3.0,9,5.0,205.74,222,67.0,254676.66
2013-14,31.0,29.0,37,6.0,355.0,7.8,0.016,0.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,90.0,106.0,-0.3,0.4,0.1,0.016,-4.3,1.7,-2.6,-0.1,89.0,1,1.0,6,4.0,213.36,270,82.0,2744692.5
2013-14,28.0,26.0,68,59.0,1651.0,13.9,0.63,0.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,107.0,101.0,1.4,2.8,4.2,0.122,1.2,2.1,3.3,2.2,88.0,1,1.0,6,3.0,198.12,215,122.0,3837750.0
2013-14,14.0,23.0,82,12.0,1797.0,12.7,0.359,0.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,102.0,98.0,0.7,3.8,4.5,0.119,-1.6,4.4,2.8,2.2,74.0,1,3.0,3,5.0,200.66,230,112.0,893010.0
2013-14,15.0,28.0,82,48.0,2330.0,16.5,0.507,0.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,112.0,108.0,4.2,1.9,6.1,0.126,2.4,-1.4,1.0,1.8,86.0,1,1.0,10,3.0,200.66,205,125.0,3570000.0
2013-14,13.0,27.0,82,82.0,2805.0,13.1,0.338,0.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,102.0,109.0,1.3,2.0,3.3,0.057,-0.7,-1.3,-2.1,0.0,78.0,1,3.0,8,5.0,205.74,235,105.0,8874000.0
2013-14,16.0,32.0,55,9.0,869.0,7.1,0.446,0.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,96.0,108.0,-0.2,0.7,0.5,0.028,-2.6,-0.8,-3.4,-0.3,74.0,1,3.0,11,6.0,193.04,200,66.0,1427497.1400000001
2013-14,16.0,24.0,80,80.0,2863.0,23.9,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,114.0,103.0,8.1,4.1,12.2,0.205,3.0,1.6,4.6,4.8,43.0,1,1.0,5,5.0,208.28,251,41.0,16770330.0
2013-14,10.0,25.0,15,2.0,244.0,8.7,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,101.0,109.0,0.1,0.2,0.2,0.048,-2.6,-0.8,-3.4,-0.1,35.0,0,0.0,2,6.0,190.5,191,100.0,55880.700000000004
2013-14,31.0,23.0,60,12.0,1019.0,12.7,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,102.0,106.0,0.4,1.1,1.6,0.073,-0.9,-0.1,-1.0,0.3,89.0,1,3.0,3,3.0,200.66,220,117.0,1193277.6
2013-14,31.0,23.0,8,0.0,72.0,11.9,0.45,0.25,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,105.0,106.0,0.1,0.1,0.1,0.089,-1.2,-2.8,-4.0,0.0,89.0,1,2.0,1,4.0,213.36,260,104.0,99996.72
2013-14,25.0,28.0,64,4.0,978.0,14.2,0.01,0.944,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,116.0,104.0,1.7,1.4,3.0,0.149,-1.7,-0.2,-1.8,0.0,70.0,1,2.0,6,5.0,205.74,250,122.0,3246660.0
2013-14,11.0,21.0,81,1.0,1875.0,12.7,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,112.0,114.0,2.7,0.4,3.1,0.08,1.3,-3.5,-2.3,-0.1,82.0,1,3.0,2,6.0,198.12,205,109.0,1220695.2
2013-14,19.0,24.0,73,73.0,2777.0,23.5,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,120.0,107.0,10.1,2.7,12.8,0.221,6.2,-0.5,5.7,5.4,89.0,1,3.0,6,6.0,195.57999999999998,220,85.0,13975275.0
2013-14,4.0,20.0,80,41.0,1950.0,11.8,0.319,0.296,4.0,11.4,7.7,6.4,2.5,2.0,13.6,14.8,102.0,106.0,0.6,2.1,2.8,0.068,-1.6,1.4,-0.1,0.9,88.0,1,3.0,3,1.0,205.74,215,65.0,1846036.8
2013-14,20.0,24.0,32,0.0,317.0,13.4,0.378,0.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,117.0,109.0,0.5,0.2,0.7,0.108,-0.5,0.2,-0.2,0.1,70.0,1,2.0,2,4.0,208.28,275,124.0,901978.86
2013-14,4.0,21.0,61,36.0,1850.0,16.5,0.176,0.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,108.0,107.0,2.4,1.7,4.1,0.107,-0.7,-1.0,-1.7,0.1,88.0,1,3.0,4,5.0,205.74,235,99.0,1576756.8
2013-14,18.0,33.0,46,18.0,653.0,10.5,0.0,0.301,8.4,24.7,16.8,2.9,0.9,2.0,12.7,13.9,104.0,105.0,0.3,0.8,1.1,0.083,-4.1,-0.7,-4.9,-0.5,82.0,1,3.0,12,5.0,203.2,235,119.0,4426800.0
2013-14,31.0,25.0,80,78.0,2470.0,15.7,0.349,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,105.0,107.0,2.2,2.3,4.5,0.088,-0.4,0.9,0.5,1.6,80.0,1,1.0,8,0.0,215.9,245,114.0,6630000.0
2013-14,31.0,30.0,61,1.0,754.0,10.0,0.008,0.192,10.5,21.8,16.1,6.8,2.3,1.3,19.0,10.4,102.0,103.0,0.2,1.2,1.4,0.086,-3.1,2.5,-0.6,0.3,89.0,1,3.0,10,2.0,198.12,240,124.0,5836950.0
2013-14,22.0,23.0,77,77.0,2800.0,16.2,0.271,0.369,2.5,14.0,8.0,24.1,2.1,1.1,15.0,23.1,104.0,111.0,2.2,1.5,3.6,0.062,1.0,0.0,1.0,2.1,83.0,1,2.0,5,1.0,203.2,226,73.0,3521226.66
2013-14,0.0,26.0,77,77.0,2461.0,13.1,0.124,0.332,1.4,12.9,7.1,13.9,1.1,1.0,9.6,22.1,101.0,106.0,0.8,2.8,3.6,0.071,-1.7,0.0,-1.7,0.2,75.0,1,3.0,6,6.0,195.57999999999998,215,123.0,6120000.0
2013-14,17.0,23.0,70,23.0,1856.0,17.9,0.002,0.277,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,106.0,108.0,1.7,1.5,3.3,0.084,-1.0,1.4,0.3,1.1,77.0,1,3.0,3,5.0,210.82,229,122.0,1943467.2
2013-14,7.0,27.0,81,81.0,2409.0,13.5,0.007,0.357,9.9,15.0,12.5,6.2,0.6,5.7,14.5,19.4,100.0,98.0,0.5,5.0,5.4,0.108,-3.4,3.3,-0.2,1.1,88.0,1,3.0,7,4.0,218.44000000000003,270,105.0,14569520.88
2013-14,8.0,25.0,69,52.0,1859.0,16.2,0.012,0.443,11.9,24.8,18.3,8.4,1.2,2.0,14.1,20.8,103.0,106.0,1.3,2.1,3.3,0.086,-1.7,0.8,-0.8,0.6,84.0,1,3.0,7,5.0,205.74,242,92.0,5253000.0
2013-14,27.0,31.0,53,37.0,1560.0,16.6,0.008,0.448,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24.0,102.0,103.0,0.8,2.4,3.2,0.098,-1.6,1.8,0.2,0.9,69.0,0,3.0,13,2.0,210.82,250,125.0,13260000.0
2013-14,7.0,27.0,76,76.0,2434.0,13.4,0.422,0.286,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,115.0,102.0,3.8,4.0,7.8,0.154,1.0,1.4,2.4,2.7,83.0,1,2.0,7,6.0,190.5,188,9.0,8160000.0
2013-14,2.0,26.0,72,32.0,1500.0,19.3,0.002,0.347,13.8,24.3,19.0,5.9,0.9,3.1,11.1,19.7,115.0,108.0,3.1,1.3,4.4,0.141,-0.5,-0.2,-0.7,0.5,84.0,1,3.0,6,0.0,208.28,235,118.0,3570000.0
2013-14,7.0,22.0,28,0.0,226.0,7.6,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,97.0,101.0,0.0,0.4,0.4,0.08,-3.3,1.0,-2.3,0.0,89.0,1,3.0,2,5.0,200.66,225,118.0,1271613.6
2013-14,9.0,33.0,73,61.0,2116.0,10.8,0.391,0.202,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,100.0,102.0,0.4,3.3,3.8,0.085,-1.3,0.5,-0.8,0.6,52.0,1,2.0,12,6.0,193.04,190,121.0,4140180.0
